Kode Item,Deskripsi,Presence Count,H_norm,Max Share,Wilayah Dominan,Label
131008352,Aquafine Watercolour 8ml Hookers Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008355,Aquafine Watercolour 8ml Leaf Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008375,Aquafine Watercolour 8ml Sap Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008382,Aquafine Watercolour 8ml Viridian Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008413,Aquafine Watercolour 8ml Mauve,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008503,Aquafine Watercolour 8ml Cadmium Red Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008515,Aquafine Watercolour 8ml Aliza Crimson,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008537,Aquafine Watercolour 8ml Permanent Rose,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008563,Aquafine Watercolour 8ml Rose Madder Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008588,Aquafine Watercolour 8ml Vermilion Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008619,Aquafine Watercolour 8ml Cad Orange Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008636,Aquafine Watercolour 8ml Rowney Orange,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008640,Aquafine Watercolour 8ml Gamboge Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008651,Aquafine Watercolour 8ml Lemon Yellow,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008663,Aquafine Watercolour 8ml Yellow Ochre,1,0.0000,1.0000,Jakarta Pusat,Lokal
131008667,Aquafine Watercolour 8ml Raw Sienna,1,0.0000,1.0000,Jakarta Pusat,Lokal
131900030,Aquafine Travel Tin (18),1,0.0000,1.0000,Jakarta Utara,Lokal
131900777,Aquafine Watercolour 6x8ml Starter Set,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015006,Aquafine Gouache 15Ml Zinc White,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015009,"CANSON ONE ART BOOK 14x21,6 100G",1,0.0000,1.0000,Jakarta Pusat,Lokal
136015034,Aquafine Gouache 15Ml Ivory Black,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015035,Aquafine Gouache 15Ml Lamp Black,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015065,Aquafine Gouache 15Ml Paynes Grey,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015123,Aquafine Gouache 15Ml Ultramarine Blue Dark,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015135,CANSON FIGUERAS 10S 6F 290G,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015221,Aquafine Gouache 15Ml Burnt Sienna,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015223,Aquafine Gouache 15Ml Burnt Umber,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015247,Fw Ink 29.5ml Shimmering Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015363,CANSON XL MARKER 100S A4 70G,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015414,Aquafine Gouache 15Ml Quinacridone Magenta,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015503,Aquafine Gouache 15Ml Cad Red Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015515,Aquafine Gouache 15Ml Alizarin Crimson,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015537,Aquafine Gouache 15Ml Permanent Rose,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015578,"GIOTTO ACRYLIC PAINT BOTTLE 250 ML, YELLOW",1,0.0000,1.0000,Jakarta Pusat,Lokal
136015618,Aquafine Gouache 15Ml Cad Yellow Deep Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015620,Aquafine Gouache 15Ml Cad. Yellow Hue,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015651,Aquafine Gouache 15Ml Lemon Yellow,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015667,Aquafine Gouache 15Ml Raw Sienna,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015701,Simply Acrylic 75ml Sl Crimson,1,0.0000,1.0000,Jakarta Pusat,Lokal
136015702,Aquafine Gouache 15Ml Silver (Imit),1,0.0000,1.0000,Jakarta Pusat,Lokal
136038006,669 HB LYRA-GRAPHITE PENCIL ART DESIGN HB,1,0.0000,1.0000,Jakarta Pusat,Lokal
150900012,Daler-Rowney Oil Pastel Set 12,1,0.0000,1.0000,Jakarta Timur,Lokal
150900016,Daler-Rowney Oil Pastel Set 16,1,0.0000,1.0000,Jakarta Timur,Lokal
150900024,Daler-Rowney Oil Pastel Set 24,1,0.0000,1.0000,Jakarta Timur,Lokal
153901008,D-R Soft Pastel Set - 8 Grey,1,0.0000,1.0000,Jakarta Timur,Lokal
153901016,D-R Soft Pastel Set - 16 Grey,1,0.0000,1.0000,Jakarta Timur,Lokal
153902008,D-R Soft Pastel Set - 8 Dark,1,0.0000,1.0000,Jakarta Timur,Lokal
153903016,D-R Soft Pastel Set - 16 Cool,1,0.0000,1.0000,Jakarta Timur,Lokal
153904008,D-R Soft Pastel Set - 8 Warm,1,0.0000,1.0000,Jakarta Timur,Lokal
153904016,D-R Soft Pastel Set - 16 Warm,1,0.0000,1.0000,Jakarta Timur,Lokal
157500050,Simply Oil Pastels 50,1,0.0000,1.0000,Jakarta Timur,Lokal
160320081,FW MARKER SET 2X1-2MM RD+NIBS,1,0.0000,1.0000,Jakarta Utara,Lokal
160320082,FW MARKER SET 2X2-4MM RD+ NIBS,1,0.0000,1.0000,Jakarta Utara,Lokal
160320083,FW MARKER SET 2X 2-6MM CH+NIBS,1,0.0000,1.0000,Jakarta Utara,Lokal
160320102,FW MARKER SET 2XSM 1MM HARD PT,1,0.0000,1.0000,Jakarta Utara,Lokal
160320103,FW MARKER SET 2XSM RD+NIBS,1,0.0000,1.0000,Jakarta Utara,Lokal
160320301,FW MARKER SET 8-15MM LG FLT+NB,1,0.0000,1.0000,Jakarta Utara,Lokal
160320302,FW MARKER X1 3-6MM ROUND,1,0.0000,1.0000,Jakarta Utara,Lokal
160323101,FW MARKER NIB SET 1 TECH,1,0.0000,1.0000,Jakarta Utara,Lokal
160323102,FW MARKER NIB SET2 HARD PT,1,0.0000,1.0000,Jakarta Utara,Lokal
160323103,FW MARKER NIB SET3 ROUND 1-2MM,1,0.0000,1.0000,Jakarta Utara,Lokal
160323104,FW MARKER NIB SET4 CHISEL 1-3MM,1,0.0000,1.0000,Jakarta Utara,Lokal
160323202,FW MARKER NIB SET5 ROUND 2-4MM,1,0.0000,1.0000,Jakarta Utara,Lokal
160323203,FW MARKER NIB SET6 CHISEL 2-6MM,1,0.0000,1.0000,Jakarta Utara,Lokal
160323301,FW MARKER NIB SET7 LARG 8-15MM,1,0.0000,1.0000,Jakarta Utara,Lokal
160323302,FW MARKER NIB SET8 LARGE 3-6MM,1,0.0000,1.0000,Jakarta Utara,Lokal
163395,DIXON CHINA MARKER BROWN,1,0.0000,1.0000,Jakarta Pusat,Lokal
1830101,90100 LYRA-SUPER FERBY GRAPHITE PENCIL,1,0.0000,1.0000,Jakarta Utara,Lokal
2000001,"60001 LYRA-POLYCOLOR PENCILS, WHITE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000002,"60002 LYRA-POLYCOLOR PENCILS, CREAM",1,0.0000,1.0000,Jakarta Timur,Lokal
2000004,"60004 LYRA-POLYCOLOR PENCILS, ZINK YELLOW",1,0.0000,1.0000,Jakarta Timur,Lokal
2000005,"60005 LYRA-POLYCOLOR PENCILS, LEMON GADM",1,0.0000,1.0000,Jakarta Timur,Lokal
2000006,"60006 LYRA-POLYCOLOR PENCILS, LIGHT CHROME",1,0.0000,1.0000,Jakarta Timur,Lokal
2000007,"60007 LYRA-POLYCOLOR PENCILS, LEMON",1,0.0000,1.0000,Jakarta Timur,Lokal
2000008,"60008 LYRA-POLYCOLOR PENCILS, CANARY YELL",1,0.0000,1.0000,Jakarta Timur,Lokal
2000009,"60009 LYRA-POLYCOLOR PENCILS, ORANGE YELL",1,0.0000,1.0000,Jakarta Timur,Lokal
2000013,"60013 LYRA-POLYCOLOR PENCILS, LIGHT ORANGE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000015,"60015 LYRA-POLYCOLOR PENCILS, DARK ORANGE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000017,"60017 LYRA-POLYCOLOR PENCILS, VERMILION",1,0.0000,1.0000,Jakarta Timur,Lokal
2000032,"60032 LYRA-POLYCOLOR PENCILS, LIGHT FLESH",1,0.0000,1.0000,Jakarta Timur,Lokal
2000075,"60075 LYRA-POLYCOLOR PENCILS, DARK SEPIA",1,0.0000,1.0000,Jakarta Timur,Lokal
2000076,"60076 LYRA-POLYCOLOR PENCILS, V.DYCK-BROWN",1,0.0000,1.0000,Jakarta Timur,Lokal
2000080,"60080 LYRA-POLYCOLOR PENCILS, RAW UMBER",1,0.0000,1.0000,Jakarta Timur,Lokal
2000082,"60082 LYRA-POLYCOLOR PENCILS, BROWN OCHRE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000083,"60083 LYRA-POLYCOLOR PENCILS, GOLD OCHRE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000084,"60084 LYRA-POLYCOLOR PENCILS, OCHRE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000085,"60085 LYRA-POLYCOLOR PENCILS, LIGHT OCHRE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000087,"60087 LYRA-POLYCOLOR PENCILS, BURNT OCHRE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000089,806017 LYRA MODELLING CLAY 500GR RED,1,0.0000,1.0000,Jakarta Timur,Lokal
2000090,"60090 LYRA-POLYCOLOR PENCILS, VENETIAN RED",1,0.0000,1.0000,Jakarta Timur,Lokal
2000091,"60091 LYRA-POLYCOLOR PENCILS, POMPEIAN RED",1,0.0000,1.0000,Jakarta Timur,Lokal
2000092,"60092 LYRA-POLYCOLOR PENCILS, INDIAN RED",1,0.0000,1.0000,Jakarta Timur,Lokal
2000093,"60093 LYRA-POLYCOLOR PENCILS, BURNT CARMINE",1,0.0000,1.0000,Jakarta Timur,Lokal
2000094,"60094 LYRA-POLYCOLOR PENCILS, PURPLE",1,0.0000,1.0000,Jakarta Timur,Lokal
200017125,CANSON SKETCHING TRACING PAPER 50S A4 110G,1,0.0000,1.0000,Jakarta Utara,Lokal
200017136,CANSON XL AQUARELLE 30S A4 300G,1,0.0000,1.0000,Jakarta Utara,Lokal
200017141,CANSON SKETCHING TRACING PAPER 50S A4 70G,1,0.0000,1.0000,Jakarta Utara,Lokal
200017143,CANSON SKETCHING TRACING PAPER 50S A4 90G,1,0.0000,1.0000,Jakarta Utara,Lokal
200017145,CANSON MILLIMETER TRACING PAPER 50S A4 70G,1,0.0000,1.0000,Jakarta Timur,Lokal
2000199,373F01 LYRA-ART BRUSH FLAT #01,1,0.0000,1.0000,Jakarta Timur,Lokal
200021110,"CANSON ""C""a GRAIN A3 180G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021111,"CANSON ""C""a GRAIN A2 180G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021113,"CANSON ""C""a GRAIN A3 125G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021116,"CANSON ""C""a GRAIN A3 224G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021119,"CANSON ""C""a GRAIN A4 125G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021120,"CANSON ""C""a GRAIN A4 180G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021182,"CANSON ""C""a GRAIN 50X65 125G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021183,"CANSON ""C""a GRAIN 50X65 180G",1,0.0000,1.0000,Jakarta Utara,Lokal
200021184,"CANSON ""C""a GRAIN 50X65 224G",1,0.0000,1.0000,Jakarta Utara,Lokal
200022102,"CANSON ""C""a GRAIN 150X1000 125G",1,0.0000,1.0000,Jakarta Pusat,Lokal
200022103,"CANSON ""C""a GRAIN 150X1000 180G",1,0.0000,1.0000,Jakarta Pusat,Lokal
200022104,"CANSON ""C""a GRAIN 150X1000 224G",1,0.0000,1.0000,Jakarta Pusat,Lokal
2000299,"600299 LYRA-POLYCOLOR PENCILS, BLACK HARD",1,0.0000,1.0000,Jakarta Timur,Lokal
200031170,CANSON LAVIS TECHNIQUE 50X65 160G,1,0.0000,1.0000,Jakarta Utara,Lokal
200031171,CANSON LAVIS TECHNIQUE 50X65 200G,1,0.0000,1.0000,Jakarta Utara,Lokal
200067107,CANSON MILLIMETRE DRAWING PAPER BP 50S A4 90G,1,0.0000,1.0000,Jakarta Utara,Lokal
200141104,CANSON TRACING PAPER 50X65 OPALUX 180G,1,0.0000,1.0000,Jakarta Utara,Lokal
200271105,CANSON MI-TEINTES 55X75 160G WHITE 335,1,0.0000,1.0000,Jakarta Utara,Lokal
200321045,CANSON MI-TEINTES 55X75 160G OYSTER 340,1,0.0000,1.0000,Jakarta Utara,Lokal
200331425,CANSON MI-TEINTES 55X75 160G MOONSTONE 426,1,0.0000,1.0000,Jakarta Utara,Lokal
200361015,CANSON MI-TEINTES 55X75 160G BLACK 425,1,0.0000,1.0000,Jakarta Utara,Lokal
200381500,CANSON ILUSTRATION 50X65 250G 5S,1,0.0000,1.0000,Jakarta Utara,Lokal
200408005,CANSON BASIK 50X70 CP 370G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408034,CANSON ACRUARELA 50X70 MG 240G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408035,CANSON ACRUARELA 50X70 RG 240G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408037,CANSON ACRUARELA 50X70 CP 240G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408042,CANSON ACRUARELA 50X70 RG 350G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408043,CANSON ACRUARELA 50X70 MG 350G,1,0.0000,1.0000,Jakarta Utara,Lokal
200408044,CANSON ACRUARELA 50X70 CP 350G,1,0.0000,1.0000,Jakarta Utara,Lokal
2004200,2600/2000 LYRA-POLYCOLOR ASSORTMENT/WOODEN BOX,1,0.0000,1.0000,Jakarta Pusat,Lokal
200451098,CANSON BRISTOL 50X65 180G,1,0.0000,1.0000,Jakarta Utara,Lokal
200451099,CANSON BRISTOL 50X65 250G,1,0.0000,1.0000,Jakarta Utara,Lokal
200451121,CANSON BRISTOL A3 250G,1,0.0000,1.0000,Jakarta Utara,Lokal
200757240,CANSON TRACING PAPER SATIN FINISH 50S A4 90G,1,0.0000,1.0000,Jakarta Utara,Lokal
200757243,CANSON TRACING PAPER SATIN FINISH 50S A4 70G,1,0.0000,1.0000,Jakarta Utara,Lokal
200777606,"CANSON FIELD DRAWING BOOK 90S 12,5x18 96G",1,0.0000,1.0000,Jakarta Timur,Lokal
200777608,CANSON FIELD DRAWING BOOK 90S 23x30 96G,1,0.0000,1.0000,Jakarta Timur,Lokal
200801101,CANSON MONTVAL 55X75 CP 185G,1,0.0000,1.0000,Jakarta Utara,Lokal
200801502,CANSON MONTVAL 55X75 SG 270G,1,0.0000,1.0000,Jakarta Utara,Lokal
200851103,CANSON FIGUERAS 50X65 290G,1,0.0000,1.0000,Jakarta Utara,Lokal
200852103,"CANSON FIGUERAS 1,4X10 m 290G",1,0.0000,1.0000,Jakarta Pusat,Lokal
2011720,2700M72 LYRA-REMBRANT AQUARELL TIN BOX/72 ASSRT.,1,0.0000,1.0000,Jakarta Pusat,Lokal
2030001,301 LYRA-CARBON CHALK LIGHT RED W/O FAT,1,0.0000,1.0000,Jakarta Utara,Lokal
2030002,300 LYRA-CARBON CHALK LIGHT RED W/FAT,1,0.0000,1.0000,Jakarta Utara,Lokal
2031001,302 LYRA-CARBON CHALK SEPIA LIGHT,1,0.0000,1.0000,Jakarta Utara,Lokal
2031002,303 LYRA-CARBON CHALK SEPIA DARK,1,0.0000,1.0000,Jakarta Utara,Lokal
2032001,304/1 LYRA-CARBON CHALK WHITE,1,0.0000,1.0000,Jakarta Timur,Lokal
2032002,304/2 LYRA-CARBON CHALK WHITE,1,0.0000,1.0000,Jakarta Timur,Lokal
2033002,305 LYRA-CARBON CHALK BLACK,1,0.0000,1.0000,Jakarta Utara,Lokal
2034001,"306/1 LYRA-CARBON PENCILS,CHARCOAL,GREESE FREE",1,0.0000,1.0000,Jakarta Utara,Lokal
2035002,308/2 LYRA-CARB.CHARC.SPEC.DRAWING PC BLACK/G,1,0.0000,1.0000,Jakarta Utara,Lokal
2036100,501 HB LYRA-GRAPHITE AQUARELL,1,0.0000,1.0000,Jakarta Timur,Lokal
2036104,501 4B LYRA-GRAPHITE AQUARELL,1,0.0000,1.0000,Jakarta Timur,Lokal
2036108,501 8B LYRA-GRAPHITE AQUARELL,1,0.0000,1.0000,Jakarta Timur,Lokal
2038104,LYRA-SKETCHING PENCILS,1,0.0000,1.0000,Jakarta Utara,Lokal
2038106,LYRA-SKETCHING PENCILS,1,0.0000,1.0000,Jakarta Utara,Lokal
2039104,307 4B LYRA-TETAN WOODLESS ARTIST PENCIL,1,0.0000,1.0000,Jakarta Utara,Lokal
2039106,307 6B LYRA-TETAN WOODLESS ARTIST PENCIL,1,0.0000,1.0000,Jakarta Timur,Lokal
204121100,CANSON 1557 JA A4 120G,1,0.0000,1.0000,Jakarta Utara,Lokal
204121104,CANSON 1557 JA 50X65 120G,1,0.0000,1.0000,Jakarta Utara,Lokal
204121110,CANSON 1557 JA A4 160G,1,0.0000,1.0000,Jakarta Utara,Lokal
204121111,CANSON 1557 JA A3 160G,1,0.0000,1.0000,Jakarta Utara,Lokal
204121114,CANSON 1557 JA 50X65 160G,1,0.0000,1.0000,Jakarta Utara,Lokal
2050158,LYRA REMBRANDT SANGUINE DRY,1,0.0000,1.0000,Jakarta Utara,Lokal
2051150,LYRA REMBRANDT SEPIA LIGHT DRY,1,0.0000,1.0000,Jakarta Utara,Lokal
2052001,LYRA REMBRANDT WHITE PASTEL DRY,1,0.0000,1.0000,Jakarta Timur,Lokal
2052901,LYRA REMBRANDT WHITE PASTEL OIL,1,0.0000,1.0000,Jakarta Utara,Lokal
2054100,LYRA REMBRANDT CHARCOAL HB,1,0.0000,1.0000,Jakarta Utara,Lokal
2054102,LYRA REMBRANDT CHARCOAL 2B,1,0.0000,1.0000,Jakarta Utara,Lokal
2054111,LYRA REMBRANDT CHARCOAL H,1,0.0000,1.0000,Jakarta Utara,Lokal
2055905,LYRA REMBRANDT CARBON 2B,1,0.0000,1.0000,Jakarta Utara,Lokal
2055908,LYRA REMBRANDT CARBON 3B,1,0.0000,1.0000,Jakarta Utara,Lokal
2055911,LYRA REMBRANDT CARBON HB,1,0.0000,1.0000,Jakarta Utara,Lokal
2057900,LYRA REMBRANDT CARBON EXTRA DARK HB,1,0.0000,1.0000,Jakarta Utara,Lokal
212100025,GRADUATE SWORD 1/4,1,0.0000,1.0000,Jakarta Utara,Lokal
212141006,GRADUATE BRISTLE BRIGHT 6/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212141010,GRADUATE BRISTLE BRIGHT 10/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212141014,GRADUATE BRISTLE BRIGHT 14/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212141018,GRADUATE BRISTLE BRIGHT 18/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212142001,GRADUATE BRISTLE FILBERT 1/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212142004,GRADUATE BRISTLE FILBERT 4/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212142008,GRADUATE BRISTLE FILBERT 8/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212145006,GRADUATE BRISTLE ROUND 6/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212146002,GRADUATE BRISTLE FAN 2/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212151090,GRADUATE LINER 10/0,1,0.0000,1.0000,Jakarta Timur,Lokal
212152050,"GRADUATE WHT GOAT OVAL WASH 1/2 """,1,0.0000,1.0000,Jakarta Utara,Lokal
212152075,"GRADUATE WHT GOAT OVAL WASH 3/4""",1,0.0000,1.0000,Jakarta Utara,Lokal
212152100,"GRADUATE WHT GOAT OVAL WASH 1""",1,0.0000,1.0000,Jakarta Utara,Lokal
212154050,"GRADUATE PONY/DK TP SYN OVL WSH 1/2 """,1,0.0000,1.0000,Jakarta Utara,Lokal
212154075,"GRADUATE PONY/DK TP SYN OVL WSH 3/4""",1,0.0000,1.0000,Jakarta Utara,Lokal
212154100,"GRADUATE PONY/DK TP SYN OVL WSH 1""",1,0.0000,1.0000,Jakarta Utara,Lokal
212155050,GRADUATE FLAT WASH 1/2,1,0.0000,1.0000,Jakarta Utara,Lokal
212155075,GRADUATE FLAT WASH 3/4,1,0.0000,1.0000,Jakarta Utara,Lokal
212155100,GRADUATE FLAT WASH 1,1,0.0000,1.0000,Jakarta Utara,Lokal
212159050,"GRADUATE PONY/DK TP SYN FLT WSH 1/2 """,1,0.0000,1.0000,Jakarta Utara,Lokal
212159075,"GRADUATE PONY/DK TP SYN FLT WSH 3/4""",1,0.0000,1.0000,Jakarta Utara,Lokal
212159100,"GRADUATE PONY/DK TP SYN FLT WSH 1""",1,0.0000,1.0000,Jakarta Utara,Lokal
212160006,GRADUATE SYNTH BRIGHT 6/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212160008,GRADUATE FLAT SHADER 8,1,0.0000,1.0000,Jakarta Utara,Lokal
212160016,GRADUATE SYNTH BRIGHT 16/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212161004,GRADUATE SYNTH ROUND 4/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212161016,GRADUATE SYNTH ROUND 16/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212161020,GRADUATE SYNTH ROUND 20/LH,1,0.0000,1.0000,Jakarta Utara,Lokal
212188050,"GIOTTO SCHOOL PAINT 1000 ML, CYAN",1,0.0000,1.0000,Jakarta Utara,Lokal
212540008,GRADUATE 4 BRUSH BRISTLE SET,1,0.0000,1.0000,Jakarta Utara,Lokal
212550002,GRADUATE 5 BRUSH SYN SELECT SET,1,0.0000,1.0000,Jakarta Utara,Lokal
212550006,GRADUATE 5 BRUSH SYN WC SET,1,0.0000,1.0000,Jakarta Utara,Lokal
212550009,GRADUATE 5 BRUSH SYN WC LANDSCAPE SET,1,0.0000,1.0000,Jakarta Utara,Lokal
212551002,GRADUATE 5 BRUSH BRISTLE LH SET,1,0.0000,1.0000,Jakarta Utara,Lokal
216929010,DR SIMPLY AC G TAKLON SH 10 BRUSH ZIP CASE,1,0.0000,1.0000,Jakarta Timur,Lokal
216949010,DR SIMPLY OIL BRISTLE SH 10 BRUSH ZIP CASE,1,0.0000,1.0000,Jakarta Utara,Lokal
23200,BLISTER 1 GIOTTO SHARPENER 3IN1,1,0.0000,1.0000,Jakarta Pusat,Lokal
2324LAK/12,LYRA-PENSIL UJIAN NASIONAL 2B PAK/12,1,0.0000,1.0000,Jakarta Pusat,Lokal
2501120,451K12 LYRA-OSIRIS COLOUR PENCILS SHORT 12 PCS,1,0.0000,1.0000,Jakarta Pusat,Lokal
2521120,450K12 LYRA-OSIRIS COLOUR PENCILS LONG 12 PCS,1,0.0000,1.0000,Jakarta Pusat,Lokal
2521240,450K24 LYRA-OSIRIS COLOUR PENCILS LONG 24 PCS,1,0.0000,1.0000,Jakarta Pusat,Lokal
2531120,LYRA OSIRIS AQUARELL PENCIL 12 COLS.,1,0.0000,1.0000,Jakarta Pusat,Lokal
2531240,LYRA OSIRIS AQUARELL COLOUR PENCIL 24 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
2531360,LYRA OSIRIS AQUARELL PENCIL 36 COLS.,1,0.0000,1.0000,Jakarta Pusat,Lokal
256200,GIOTTO STILNOVO ACQUARELL METAL BOX 12 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
256300,GIOTTO STILNOVO ACQUARELL METAL BOX 24 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
256400,GIOTTO STILNOVO ACQUARELL METAL BOX 36 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
257600,Giotto Stilnovo 12 - standart 3.3mm lead,1,0.0000,1.0000,Jakarta Utara,Lokal
277200,"BOX 24 GIOTTO COLOR 3,0 TRIANGULAR ACQUARELL",1,0.0000,1.0000,Jakarta Timur,Lokal
277300,"BOX 36 GIOTTO COLOR 3,0 TRIANGULAR ACQUARELL",1,0.0000,1.0000,Jakarta Timur,Lokal
281200,GIOTTO CERA 12 COLOUR,1,0.0000,1.0000,Jakarta Utara,Lokal
2871120,LYRA GRADUATE METAL BOX 12 COLS,1,0.0000,1.0000,Jakarta Utara,Lokal
2871241,LYRA GRADUATE CARDBOARD 24 COLS,1,0.0000,1.0000,Jakarta Utara,Lokal
2881360,LYRA GRADUATE ACQUARELL METAL BOX 36 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
295300,GIOTTO OIL PASTEL PP CASE 82 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
302500,"GIOTTO POSTER PAINT 7.5 ML, 12 COLS",1,0.0000,1.0000,Jakarta Pusat,Lokal
303100,"GIOTTO POSTER PAINT 12 ML, 7 COLS + BRUSH",1,0.0000,1.0000,Jakarta Pusat,Lokal
304100,"GIOTTO POSTER PAINT 12 ML, 12 COLS + BRUSH",1,0.0000,1.0000,Jakarta Pusat,Lokal
304601310,Aquafine Artboard Pad A3 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304601410,Aquafine Artboard Pad A4 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304602310,System Artboard Pad A3 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304602410,System Artboard Pad A4 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304603410,Georgian Artboard Pad A4 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304604310,Optima Artboard Pad A3 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
304604410,Optima Artboard Pad A4 10sh,1,0.0000,1.0000,Jakarta Utara,Lokal
31200L027,CANSON GRADUATE AQUARELLE 14X21,1,0.0000,1.0000,Jakarta Timur,Lokal
31200L030,CANSON GRADUATE MIX MEDIA 14X21,1,0.0000,1.0000,Jakarta Timur,Lokal
31250P017,CANSON GRADUATE MIX MEDIA PADS BLACK PAPER A4,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P018,CANSON GRADUATE MIX MEDIA PADS BLACK PAPER A3,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P020,CANSON GRADUATE TRACING PAPER PADS A4,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P021,CANSON GRADUATE TRACING PAPER PADS A3,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P024,CANSON GRADUATE MANGA MARKER LAYOUT A4,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P025,CANSON GRADUATE MANGA MARKER LAYOUT A3,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P026,CANSON GRADUATE LETTERING MARKER A4,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P027,CANSON GRADUATE LETTERING MARKER A3,1,0.0000,1.0000,Jakarta Utara,Lokal
31250P028,CANSON GRADUATE LETTERING MIX MEDIA A4,1,0.0000,1.0000,Jakarta Utara,Lokal
344000,DAS METAL MOULD MODELLING TOOLS 12PCS,1,0.0000,1.0000,Jakarta Utara,Lokal
3611063,973K06 LYRA-FERBY NEON COLOUR PENCILS 6 COLOURS,1,0.0000,1.0000,Jakarta Pusat,Lokal
